Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,System_Count,Physical_Count,Variance,Accuracy_Flag,Defect_Flag,Shrink_Flag,Severity
2024-02-03,SKU_44,WH_2,SUP_7,South,21,693,2,335,0,8.9,15.33,0,0,15.8,693,693,0,Accurate,0,0,Accurate
2024-02-04,SKU_44,WH_2,SUP_7,East,28,665,2,335,0,8.9,15.33,0,0,29.26,665,657,-8,Inaccurate,1,1,Moderate
2024-02-05,SKU_44,WH_2,SUP_7,North,16,649,2,335,0,8.9,15.33,0,0,16.46,649,649,0,Accurate,0,0,Accurate
2024-02-06,SKU_44,WH_2,SUP_7,North,22,627,2,335,0,8.9,15.33,0,0,20.9,627,627,0,Accurate,0,0,Accurate
2024-02-07,SKU_44,WH_2,SUP_7,East,36,591,2,335,0,8.9,15.33,1,0,40.31,591,591,0,Accurate,0,0,Accurate
2024-02-08,SKU_44,WH_2,SUP_7,South,28,563,2,335,0,8.9,15.33,0,0,31.07,563,563,0,Accurate,0,0,Accurate
2024-02-09,SKU_44,WH_2,SUP_7,West,21,542,2,335,0,8.9,15.33,0,0,22.24,542,542,0,Accurate,0,0,Accurate
2024-02-10,SKU_44,WH_2,SUP_7,East,23,519,2,335,0,8.9,15.33,0,0,24.8,519,519,0,Accurate,0,0,Accurate
2024-02-11,SKU_44,WH_2,SUP_7,North,29,490,2,335,0,8.9,15.33,0,0,30.79,490,490,0,Accurate,0,0,Accurate
2024-02-12,SKU_44,WH_2,SUP_7,North,24,466,2,335,0,8.9,15.33,0,0,26.02,466,466,0,Accurate,0,0,Accurate
2024-02-13,SKU_44,WH_2,SUP_7,South,21,445,2,335,0,8.9,15.33,0,0,21.94,445,445,0,Accurate,0,0,Accurate
2024-02-14,SKU_44,WH_2,SUP_7,West,26,419,2,335,0,8.9,15.33,1,0,18.21,419,419,0,Accurate,0,0,Accurate
2024-02-15,SKU_44,WH_2,SUP_7,West,29,390,2,335,0,8.9,15.33,0,0,30.3,390,390,0,Accurate,0,0,Accurate
2024-02-16,SKU_44,WH_2,SUP_7,North,20,370,2,335,0,8.9,15.33,0,0,22.14,370,370,0,Accurate,0,0,Accurate
2024-02-17,SKU_44,WH_2,SUP_7,West,26,344,2,335,0,8.9,15.33,0,0,24.03,344,344,0,Accurate,0,0,Accurate
2024-02-18,SKU_44,WH_2,SUP_7,West,37,307,2,335,0,8.9,15.33,0,0,40.78,307,307,0,Accurate,0,0,Accurate
2024-02-19,SKU_44,WH_2,SUP_7,West,30,703,2,335,426,8.9,15.33,0,0,29.6,703,703,0,Accurate,0,0,Accurate
2024-02-20,SKU_44,WH_2,SUP_7,West,19,684,2,335,0,8.9,15.33,0,0,20.24,684,684,0,Accurate,0,0,Accurate
2024-02-21,SKU_44,WH_2,SUP_7,South,31,653,2,335,0,8.9,15.33,0,0,36.08,653,653,0,Accurate,0,0,Accurate
2024-02-22,SKU_44,WH_2,SUP_7,North,30,623,2,335,0,8.9,15.33,0,0,30.27,623,623,0,Accurate,0,0,Accurate
2024-02-23,SKU_44,WH_2,SUP_7,North,27,596,2,335,0,8.9,15.33,0,0,29.06,596,596,0,Accurate,0,0,Accurate
2024-02-24,SKU_44,WH_2,SUP_7,East,26,570,2,335,0,8.9,15.33,0,0,19.22,570,570,0,Accurate,0,0,Accurate
2024-02-25,SKU_44,WH_2,SUP_7,South,33,537,2,335,0,8.9,15.33,0,0,34.08,537,537,0,Accurate,0,0,Accurate
2024-02-26,SKU_44,WH_2,SUP_7,East,24,513,2,335,0,8.9,15.33,0,0,26.0,513,513,0,Accurate,0,0,Accurate
2024-02-27,SKU_44,WH_2,SUP_7,West,28,485,2,335,0,8.9,15.33,0,0,26.6,485,481,-4,Inaccurate,0,1,Minor
2024-02-28,SKU_44,WH_2,SUP_7,East,29,456,2,335,0,8.9,15.33,0,0,22.98,456,456,0,Accurate,0,0,Accurate
2024-02-29,SKU_44,WH_2,SUP_7,South,37,419,2,335,0,8.9,15.33,0,0,35.56,419,419,0,Accurate,0,0,Accurate
2024-03-01,SKU_44,WH_2,SUP_7,West,27,392,2,335,0,8.9,15.33,0,0,29.53,392,392,0,Accurate,0,0,Accurate
2024-03-02,SKU_44,WH_2,SUP_7,West,27,365,2,335,0,8.9,15.33,0,0,30.1,365,365,0,Accurate,0,0,Accurate
2024-03-03,SKU_44,WH_2,SUP_7,North,32,333,2,335,0,8.9,15.33,0,0,32.96,333,333,0,Accurate,0,0,Accurate
2024-03-04,SKU_44,WH_2,SUP_7,North,27,613,2,335,307,8.9,15.33,0,0,30.75,613,613,0,Accurate,0,0,Accurate
2024-03-05,SKU_44,WH_2,SUP_7,East,23,590,2,335,0,8.9,15.33,0,0,17.28,590,590,0,Accurate,0,0,Accurate
2024-03-06,SKU_44,WH_2,SUP_7,North,21,569,2,335,0,8.9,15.33,0,0,24.54,569,569,0,Accurate,0,0,Accurate
2024-03-07,SKU_44,WH_2,SUP_7,South,30,539,2,335,0,8.9,15.33,0,0,26.87,539,539,0,Accurate,0,0,Accurate
2024-03-08,SKU_44,WH_2,SUP_7,South,37,502,2,335,0,8.9,15.33,1,0,45.42,502,502,0,Accurate,0,0,Accurate
2024-03-09,SKU_44,WH_2,SUP_7,South,39,463,2,335,0,8.9,15.33,1,0,35.24,463,463,0,Accurate,0,0,Accurate
2024-03-10,SKU_44,WH_2,SUP_7,South,23,440,2,335,0,8.9,15.33,0,0,23.56,440,440,0,Accurate,0,0,Accurate
2024-03-11,SKU_44,WH_2,SUP_7,East,26,414,2,335,0,8.9,15.33,0,0,18.7,414,414,0,Accurate,0,0,Accurate
2024-03-12,SKU_44,WH_2,SUP_7,East,29,385,2,335,0,8.9,15.33,0,0,23.29,385,385,0,Accurate,0,0,Accurate
2024-03-13,SKU_44,WH_2,SUP_7,West,27,358,2,335,0,8.9,15.33,0,0,29.36,358,358,0,Accurate,0,0,Accurate
2024-03-14,SKU_44,WH_2,SUP_7,East,32,326,2,335,0,8.9,15.33,0,0,27.85,326,326,0,Accurate,0,0,Accurate
2024-03-15,SKU_44,WH_2,SUP_7,East,30,756,2,335,460,8.9,15.33,0,0,30.18,756,756,0,Accurate,0,0,Accurate
2024-03-16,SKU_44,WH_2,SUP_7,North,37,719,2,335,0,8.9,15.33,1,0,36.66,719,719,0,Accurate,0,0,Accurate
2024-03-17,SKU_44,WH_2,SUP_7,West,22,697,2,335,0,8.9,15.33,0,0,21.12,697,697,0,Accurate,0,0,Accurate
2024-03-18,SKU_44,WH_2,SUP_7,South,33,664,2,335,0,8.9,15.33,0,0,37.74,664,664,0,Accurate,0,0,Accurate
2024-03-19,SKU_44,WH_2,SUP_7,North,31,633,2,335,0,8.9,15.33,0,0,31.85,633,633,0,Accurate,0,0,Accurate
2024-03-20,SKU_44,WH_2,SUP_7,West,22,611,2,335,0,8.9,15.33,0,0,25.01,611,611,0,Accurate,0,0,Accurate
2024-03-21,SKU_44,WH_2,SUP_7,West,36,575,2,335,0,8.9,15.33,0,0,29.03,575,575,0,Accurate,0,0,Accurate
2024-03-22,SKU_44,WH_2,SUP_7,East,24,551,2,335,0,8.9,15.33,0,0,22.33,551,551,0,Accurate,0,0,Accurate
2024-03-23,SKU_44,WH_2,SUP_7,South,31,520,2,335,0,8.9,15.33,0,0,24.26,520,530,10,Inaccurate,1,0,Moderate
2024-03-24,SKU_44,WH_2,SUP_7,North,20,500,2,335,0,8.9,15.33,0,0,25.92,500,500,0,Accurate,0,0,Accurate
2024-03-25,SKU_44,WH_2,SUP_7,North,33,467,2,335,0,8.9,15.33,1,0,33.56,467,467,0,Accurate,0,0,Accurate
2024-03-26,SKU_44,WH_2,SUP_7,West,40,427,2,335,0,8.9,15.33,0,0,37.59,427,427,0,Accurate,0,0,Accurate
2024-03-27,SKU_44,WH_2,SUP_7,North,29,398,2,335,0,8.9,15.33,0,0,22.58,398,398,0,Accurate,0,0,Accurate
2024-03-28,SKU_44,WH_2,SUP_7,South,53,345,2,335,0,8.9,15.33,1,0,61.42,345,345,0,Accurate,0,0,Accurate
2024-03-29,SKU_44,WH_2,SUP_7,North,37,308,2,335,0,8.9,15.33,0,0,33.16,308,308,0,Accurate,0,0,Accurate
2024-03-30,SKU_44,WH_2,SUP_7,East,26,569,2,335,287,8.9,15.33,0,0,24.86,569,569,0,Accurate,0,0,Accurate
2024-03-31,SKU_44,WH_2,SUP_7,West,26,543,2,335,0,8.9,15.33,0,0,24.49,543,543,0,Accurate,0,0,Accurate
2024-04-01,SKU_44,WH_2,SUP_7,North,28,515,2,335,0,8.9,15.33,0,0,26.3,515,515,0,Accurate,0,0,Accurate
2024-04-02,SKU_44,WH_2,SUP_7,West,36,479,2,335,0,8.9,15.33,0,0,31.44,479,479,0,Accurate,0,0,Accurate
2024-04-03,SKU_44,WH_2,SUP_7,South,21,458,2,335,0,8.9,15.33,0,0,19.0,458,458,0,Accurate,0,0,Accurate
2024-04-04,SKU_44,WH_2,SUP_7,East,41,417,2,335,0,8.9,15.33,0,0,39.09,417,433,16,Inaccurate,1,0,Critical
2024-04-05,SKU_44,WH_2,SUP_7,North,24,393,2,335,0,8.9,15.33,0,0,25.5,393,393,0,Accurate,0,0,Accurate
2024-04-06,SKU_44,WH_2,SUP_7,South,39,354,2,335,0,8.9,15.33,0,0,39.36,354,354,0,Accurate,0,0,Accurate
2024-04-07,SKU_44,WH_2,SUP_7,West,32,322,2,335,0,8.9,15.33,1,0,32.9,322,322,0,Accurate,0,0,Accurate
2024-04-08,SKU_44,WH_2,SUP_7,East,29,733,2,335,440,8.9,15.33,0,0,29.09,733,733,0,Accurate,0,0,Accurate
2024-04-09,SKU_44,WH_2,SUP_7,East,24,709,2,335,0,8.9,15.33,0,0,25.49,709,709,0,Accurate,0,0,Accurate
2024-04-10,SKU_44,WH_2,SUP_7,East,18,691,2,335,0,8.9,15.33,0,0,19.32,691,691,0,Accurate,0,0,Accurate
2024-04-11,SKU_44,WH_2,SUP_7,East,29,662,2,335,0,8.9,15.33,0,0,21.16,662,662,0,Accurate,0,0,Accurate
2024-04-12,SKU_44,WH_2,SUP_7,North,27,635,2,335,0,8.9,15.33,0,0,27.72,635,635,0,Accurate,0,0,Accurate
2024-04-13,SKU_44,WH_2,SUP_7,East,26,609,2,335,0,8.9,15.33,0,0,24.4,609,609,0,Accurate,0,0,Accurate
2024-04-14,SKU_44,WH_2,SUP_7,North,34,575,2,335,0,8.9,15.33,0,0,31.65,575,575,0,Accurate,0,0,Accurate
2024-04-15,SKU_44,WH_2,SUP_7,South,22,553,2,335,0,8.9,15.33,0,0,20.73,553,533,-20,Inaccurate,1,1,Critical
2024-04-16,SKU_44,WH_2,SUP_7,South,36,517,2,335,0,8.9,15.33,0,0,33.84,517,517,0,Accurate,0,0,Accurate
2024-04-17,SKU_44,WH_2,SUP_7,West,31,486,2,335,0,8.9,15.33,0,0,32.48,486,486,0,Accurate,0,0,Accurate
2024-04-18,SKU_44,WH_2,SUP_7,East,41,445,2,335,0,8.9,15.33,1,0,47.32,445,445,0,Accurate,0,0,Accurate
2024-04-19,SKU_44,WH_2,SUP_7,North,31,414,2,335,0,8.9,15.33,0,0,30.01,414,414,0,Accurate,0,0,Accurate
2024-04-20,SKU_44,WH_2,SUP_7,South,25,389,2,335,0,8.9,15.33,0,0,23.98,389,389,0,Accurate,0,0,Accurate
2024-04-21,SKU_44,WH_2,SUP_7,West,25,364,2,335,0,8.9,15.33,0,0,23.85,364,364,0,Accurate,0,0,Accurate
2024-04-22,SKU_44,WH_2,SUP_7,South,27,337,2,335,0,8.9,15.33,0,0,30.37,337,337,0,Accurate,0,0,Accurate
2024-04-23,SKU_44,WH_2,SUP_7,South,31,306,2,335,0,8.9,15.33,1,0,29.79,306,306,0,Accurate,0,0,Accurate
2024-04-24,SKU_44,WH_2,SUP_7,South,30,559,2,335,283,8.9,15.33,0,0,28.72,559,559,0,Accurate,0,0,Accurate
2024-04-25,SKU_44,WH_2,SUP_7,South,42,517,2,335,0,8.9,15.33,1,0,41.4,517,517,0,Accurate,0,0,Accurate
2024-04-26,SKU_44,WH_2,SUP_7,East,27,490,2,335,0,8.9,15.33,0,0,28.86,490,490,0,Accurate,0,0,Accurate
2024-04-27,SKU_44,WH_2,SUP_7,South,29,461,2,335,0,8.9,15.33,0,0,24.09,461,461,0,Accurate,0,0,Accurate
2024-04-28,SKU_44,WH_2,SUP_7,South,23,438,2,335,0,8.9,15.33,0,0,20.23,438,438,0,Accurate,0,0,Accurate
2024-04-29,SKU_44,WH_2,SUP_7,West,29,409,2,335,0,8.9,15.33,0,0,30.58,409,409,0,Accurate,0,0,Accurate
2024-04-30,SKU_44,WH_2,SUP_7,West,42,367,2,335,0,8.9,15.33,0,0,40.9,367,367,0,Accurate,0,0,Accurate
2024-05-01,SKU_44,WH_2,SUP_7,North,30,337,2,335,0,8.9,15.33,0,0,33.47,337,337,0,Accurate,0,0,Accurate
2024-05-02,SKU_44,WH_2,SUP_7,North,40,297,2,335,0,8.9,15.33,0,0,40.53,297,297,0,Accurate,0,0,Accurate
2024-05-03,SKU_44,WH_2,SUP_7,West,26,741,2,335,470,8.9,15.33,0,0,29.9,741,741,0,Accurate,0,0,Accurate
2024-05-04,SKU_44,WH_2,SUP_7,North,30,711,2,335,0,8.9,15.33,0,0,28.52,711,711,0,Accurate,0,0,Accurate
2024-05-05,SKU_44,WH_2,SUP_7,South,31,680,2,335,0,8.9,15.33,0,0,30.96,680,661,-19,Inaccurate,1,1,Critical
2024-05-06,SKU_44,WH_2,SUP_7,North,31,649,2,335,0,8.9,15.33,0,0,26.36,649,649,0,Accurate,0,0,Accurate
2024-05-07,SKU_44,WH_2,SUP_7,North,36,613,2,335,0,8.9,15.33,0,0,37.68,613,613,0,Accurate,0,0,Accurate
2024-05-08,SKU_44,WH_2,SUP_7,North,32,581,2,335,0,8.9,15.33,0,0,36.03,581,581,0,Accurate,0,0,Accurate
2024-05-09,SKU_44,WH_2,SUP_7,South,28,553,2,335,0,8.9,15.33,0,0,25.54,553,553,0,Accurate,0,0,Accurate
2024-05-10,SKU_44,WH_2,SUP_7,South,23,530,2,335,0,8.9,15.33,0,0,29.64,530,547,17,Inaccurate,1,0,Critical
2024-05-11,SKU_44,WH_2,SUP_7,South,32,498,2,335,0,8.9,15.33,0,0,30.79,498,498,0,Accurate,0,0,Accurate
2024-05-12,SKU_44,WH_2,SUP_7,South,32,466,2,335,0,8.9,15.33,0,0,29.18,466,466,0,Accurate,0,0,Accurate
2024-05-13,SKU_44,WH_2,SUP_7,West,29,437,2,335,0,8.9,15.33,0,0,32.85,437,437,0,Accurate,0,0,Accurate
2024-05-14,SKU_44,WH_2,SUP_7,West,36,401,2,335,0,8.9,15.33,1,0,35.26,401,404,3,Inaccurate,0,0,Minor
2024-05-15,SKU_44,WH_2,SUP_7,West,32,369,2,335,0,8.9,15.33,1,0,30.63,369,369,0,Accurate,0,0,Accurate
2024-05-16,SKU_44,WH_2,SUP_7,South,22,347,2,335,0,8.9,15.33,0,0,22.82,347,347,0,Accurate,0,0,Accurate
2024-05-17,SKU_44,WH_2,SUP_7,West,28,319,2,335,0,8.9,15.33,0,0,23.96,319,319,0,Accurate,0,0,Accurate
2024-05-18,SKU_44,WH_2,SUP_7,East,19,740,2,335,440,8.9,15.33,0,0,17.71,740,740,0,Accurate,0,0,Accurate
2024-05-19,SKU_44,WH_2,SUP_7,East,36,704,2,335,0,8.9,15.33,1,0,31.28,704,704,0,Accurate,0,0,Accurate
2024-05-20,SKU_44,WH_2,SUP_7,West,22,682,2,335,0,8.9,15.33,0,0,21.86,682,682,0,Accurate,0,0,Accurate
2024-05-21,SKU_44,WH_2,SUP_7,North,24,658,2,335,0,8.9,15.33,0,0,20.46,658,658,0,Accurate,0,0,Accurate
2024-05-22,SKU_44,WH_2,SUP_7,North,22,636,2,335,0,8.9,15.33,0,0,24.46,636,636,0,Accurate,0,0,Accurate
2024-05-23,SKU_44,WH_2,SUP_7,South,29,607,2,335,0,8.9,15.33,0,0,31.76,607,607,0,Accurate,0,0,Accurate
2024-05-24,SKU_44,WH_2,SUP_7,East,27,580,2,335,0,8.9,15.33,0,0,26.36,580,580,0,Accurate,0,0,Accurate
2024-05-25,SKU_44,WH_2,SUP_7,East,38,542,2,335,0,8.9,15.33,0,0,39.65,542,542,0,Accurate,0,0,Accurate
2024-05-26,SKU_44,WH_2,SUP_7,East,30,512,2,335,0,8.9,15.33,0,0,35.59,512,512,0,Accurate,0,0,Accurate
2024-05-27,SKU_44,WH_2,SUP_7,South,36,476,2,335,0,8.9,15.33,0,0,35.35,476,476,0,Accurate,0,0,Accurate
2024-05-28,SKU_44,WH_2,SUP_7,West,29,447,2,335,0,8.9,15.33,0,0,26.09,447,447,0,Accurate,0,0,Accurate
2024-05-29,SKU_44,WH_2,SUP_7,West,17,430,2,335,0,8.9,15.33,0,0,17.55,430,430,0,Accurate,0,0,Accurate
2024-05-30,SKU_44,WH_2,SUP_7,East,25,405,2,335,0,8.9,15.33,0,0,21.78,405,405,0,Accurate,0,0,Accurate
2024-05-31,SKU_44,WH_2,SUP_7,West,30,375,2,335,0,8.9,15.33,0,0,28.51,375,375,0,Accurate,0,0,Accurate
2024-06-01,SKU_44,WH_2,SUP_7,North,26,349,2,335,0,8.9,15.33,0,0,23.38,349,349,0,Accurate,0,0,Accurate
2024-06-02,SKU_44,WH_2,SUP_7,East,25,324,2,335,0,8.9,15.33,0,0,28.04,324,324,0,Accurate,0,0,Accurate
2024-06-03,SKU_44,WH_2,SUP_7,North,31,708,2,335,415,8.9,15.33,0,0,32.08,708,708,0,Accurate,0,0,Accurate
2024-06-04,SKU_44,WH_2,SUP_7,North,24,684,2,335,0,8.9,15.33,0,0,25.49,684,684,0,Accurate,0,0,Accurate
2024-06-05,SKU_44,WH_2,SUP_7,West,29,655,2,335,0,8.9,15.33,0,0,29.78,655,655,0,Accurate,0,0,Accurate
2024-06-06,SKU_44,WH_2,SUP_7,North,25,630,2,335,0,8.9,15.33,0,0,26.6,630,630,0,Accurate,0,0,Accurate
2024-06-07,SKU_44,WH_2,SUP_7,West,27,603,2,335,0,8.9,15.33,0,0,31.16,603,603,0,Accurate,0,0,Accurate
2024-06-08,SKU_44,WH_2,SUP_7,East,35,568,2,335,0,8.9,15.33,1,0,36.44,568,568,0,Accurate,0,0,Accurate
2024-06-09,SKU_44,WH_2,SUP_7,West,24,544,2,335,0,8.9,15.33,0,0,27.58,544,544,0,Accurate,0,0,Accurate
2024-06-10,SKU_44,WH_2,SUP_7,North,21,523,2,335,0,8.9,15.33,0,0,21.22,523,523,0,Accurate,0,0,Accurate
2024-06-11,SKU_44,WH_2,SUP_7,East,29,494,2,335,0,8.9,15.33,0,0,31.31,494,503,9,Inaccurate,1,0,Moderate
2024-06-12,SKU_44,WH_2,SUP_7,South,14,480,2,335,0,8.9,15.33,0,0,12.53,480,480,0,Accurate,0,0,Accurate
2024-06-13,SKU_44,WH_2,SUP_7,East,24,456,2,335,0,8.9,15.33,0,0,18.46,456,456,0,Accurate,0,0,Accurate
2024-06-14,SKU_44,WH_2,SUP_7,East,24,432,2,335,0,8.9,15.33,0,0,22.5,432,432,0,Accurate,0,0,Accurate
2024-06-15,SKU_44,WH_2,SUP_7,West,26,406,2,335,0,8.9,15.33,0,0,27.91,406,406,0,Accurate,0,0,Accurate
2024-06-16,SKU_44,WH_2,SUP_7,South,15,391,2,335,0,8.9,15.33,0,0,14.62,391,391,0,Accurate,0,0,Accurate
2024-06-17,SKU_44,WH_2,SUP_7,West,13,378,2,335,0,8.9,15.33,0,0,10.05,378,378,0,Accurate,0,0,Accurate
2024-06-18,SKU_44,WH_2,SUP_7,South,25,353,2,335,0,8.9,15.33,0,0,25.37,353,353,0,Accurate,0,0,Accurate
2024-06-19,SKU_44,WH_2,SUP_7,North,21,332,2,335,0,8.9,15.33,0,0,22.29,332,332,0,Accurate,0,0,Accurate
2024-06-20,SKU_44,WH_2,SUP_7,South,15,611,2,335,294,8.9,15.33,0,0,15.06,611,611,0,Accurate,0,0,Accurate
2024-06-21,SKU_44,WH_2,SUP_7,East,20,591,2,335,0,8.9,15.33,0,0,20.14,591,591,0,Accurate,0,0,Accurate
2024-06-22,SKU_44,WH_2,SUP_7,South,16,575,2,335,0,8.9,15.33,0,0,14.74,575,575,0,Accurate,0,0,Accurate
2024-06-23,SKU_44,WH_2,SUP_7,East,17,558,2,335,0,8.9,15.33,0,0,11.82,558,558,0,Accurate,0,0,Accurate
2024-06-24,SKU_44,WH_2,SUP_7,West,19,539,2,335,0,8.9,15.33,0,0,18.5,539,539,0,Accurate,0,0,Accurate
2024-06-25,SKU_44,WH_2,SUP_7,East,16,523,2,335,0,8.9,15.33,0,0,19.77,523,523,0,Accurate,0,0,Accurate
2024-06-26,SKU_44,WH_2,SUP_7,South,19,504,2,335,0,8.9,15.33,0,0,19.24,504,504,0,Accurate,0,0,Accurate
2024-06-27,SKU_44,WH_2,SUP_7,East,26,478,2,335,0,8.9,15.33,0,0,27.33,478,478,0,Accurate,0,0,Accurate
2024-06-28,SKU_44,WH_2,SUP_7,South,17,461,2,335,0,8.9,15.33,0,0,16.6,461,461,0,Accurate,0,0,Accurate
2024-06-29,SKU_44,WH_2,SUP_7,South,26,435,2,335,0,8.9,15.33,0,0,26.21,435,435,0,Accurate,0,0,Accurate
2024-06-30,SKU_44,WH_2,SUP_7,East,19,416,2,335,0,8.9,15.33,0,0,23.26,416,430,14,Inaccurate,1,0,Moderate
2024-07-01,SKU_44,WH_2,SUP_7,South,28,388,2,335,0,8.9,15.33,1,0,25.08,388,388,0,Accurate,0,0,Accurate
2024-07-02,SKU_44,WH_2,SUP_7,West,16,372,2,335,0,8.9,15.33,0,0,14.54,372,372,0,Accurate,0,0,Accurate
2024-07-03,SKU_44,WH_2,SUP_7,West,23,349,2,335,0,8.9,15.33,0,0,26.35,349,349,0,Accurate,0,0,Accurate
2024-07-04,SKU_44,WH_2,SUP_7,South,32,317,2,335,0,8.9,15.33,1,0,31.98,317,317,0,Accurate,0,0,Accurate
2024-07-05,SKU_44,WH_2,SUP_7,North,25,563,2,335,271,8.9,15.33,0,0,23.59,563,563,0,Accurate,0,0,Accurate
2024-07-06,SKU_44,WH_2,SUP_7,East,19,544,2,335,0,8.9,15.33,0,0,21.14,544,544,0,Accurate,0,0,Accurate
2024-07-07,SKU_44,WH_2,SUP_7,West,19,525,2,335,0,8.9,15.33,0,0,18.43,525,525,0,Accurate,0,0,Accurate
2024-07-08,SKU_44,WH_2,SUP_7,West,13,512,2,335,0,8.9,15.33,0,0,10.35,512,512,0,Accurate,0,0,Accurate
2024-07-09,SKU_44,WH_2,SUP_7,West,14,498,2,335,0,8.9,15.33,0,0,13.63,498,498,0,Accurate,0,0,Accurate
2024-07-10,SKU_44,WH_2,SUP_7,West,24,474,2,335,0,8.9,15.33,0,0,18.15,474,474,0,Accurate,0,0,Accurate
2024-07-11,SKU_44,WH_2,SUP_7,West,28,446,2,335,0,8.9,15.33,1,0,31.25,446,446,0,Accurate,0,0,Accurate
2024-07-12,SKU_44,WH_2,SUP_7,West,24,422,2,335,0,8.9,15.33,0,0,27.48,422,422,0,Accurate,0,0,Accurate
2024-07-13,SKU_44,WH_2,SUP_7,West,18,404,2,335,0,8.9,15.33,0,0,20.24,404,404,0,Accurate,0,0,Accurate
2024-07-14,SKU_44,WH_2,SUP_7,South,15,389,2,335,0,8.9,15.33,0,0,14.42,389,389,0,Accurate,0,0,Accurate
2024-07-15,SKU_44,WH_2,SUP_7,West,29,360,2,335,0,8.9,15.33,1,0,31.99,360,360,0,Accurate,0,0,Accurate
2024-07-16,SKU_44,WH_2,SUP_7,East,17,343,2,335,0,8.9,15.33,0,0,13.83,343,343,0,Accurate,0,0,Accurate
2024-07-17,SKU_44,WH_2,SUP_7,West,25,318,2,335,0,8.9,15.33,0,0,24.71,318,318,0,Accurate,0,0,Accurate
2024-07-18,SKU_44,WH_2,SUP_7,South,23,537,2,335,242,8.9,15.33,0,0,24.29,537,537,0,Accurate,0,0,Accurate
2024-07-19,SKU_44,WH_2,SUP_7,South,11,526,2,335,0,8.9,15.33,0,0,12.75,526,526,0,Accurate,0,0,Accurate
2024-07-20,SKU_44,WH_2,SUP_7,North,20,506,2,335,0,8.9,15.33,0,0,20.71,506,506,0,Accurate,0,0,Accurate
2024-07-21,SKU_44,WH_2,SUP_7,North,19,487,2,335,0,8.9,15.33,0,0,17.6,487,487,0,Accurate,0,0,Accurate
2024-07-22,SKU_44,WH_2,SUP_7,South,20,467,2,335,0,8.9,15.33,0,0,20.32,467,467,0,Accurate,0,0,Accurate
2024-07-23,SKU_44,WH_2,SUP_7,East,18,449,2,335,0,8.9,15.33,1,0,14.61,449,449,0,Accurate,0,0,Accurate
2024-07-24,SKU_44,WH_2,SUP_7,East,15,434,2,335,0,8.9,15.33,0,0,10.95,434,434,0,Accurate,0,0,Accurate
2024-07-25,SKU_44,WH_2,SUP_7,North,16,418,2,335,0,8.9,15.33,0,0,20.62,418,418,0,Accurate,0,0,Accurate
2024-07-26,SKU_44,WH_2,SUP_7,South,19,399,2,335,0,8.9,15.33,0,0,19.38,399,399,0,Accurate,0,0,Accurate
2024-07-27,SKU_44,WH_2,SUP_7,South,16,383,2,335,0,8.9,15.33,0,0,18.31,383,383,0,Accurate,0,0,Accurate
2024-07-28,SKU_44,WH_2,SUP_7,West,8,375,2,335,0,8.9,15.33,0,0,5.38,375,375,0,Accurate,0,0,Accurate
2024-07-29,SKU_44,WH_2,SUP_7,North,18,357,2,335,0,8.9,15.33,0,0,23.18,357,357,0,Accurate,0,0,Accurate
2024-07-30,SKU_44,WH_2,SUP_7,North,15,342,2,335,0,8.9,15.33,0,0,9.14,342,342,0,Accurate,0,0,Accurate
2024-07-31,SKU_44,WH_2,SUP_7,North,7,335,2,335,0,8.9,15.33,0,0,2.69,335,335,0,Accurate,0,0,Accurate
2024-08-01,SKU_44,WH_2,SUP_7,East,13,803,2,335,481,8.9,15.33,0,0,11.02,803,803,0,Accurate,0,0,Accurate
2024-08-02,SKU_44,WH_2,SUP_7,West,19,784,2,335,0,8.9,15.33,0,0,16.43,784,784,0,Accurate,0,0,Accurate
2024-08-03,SKU_44,WH_2,SUP_7,North,23,761,2,335,0,8.9,15.33,1,0,20.35,761,761,0,Accurate,0,0,Accurate
2024-08-04,SKU_44,WH_2,SUP_7,South,6,755,2,335,0,8.9,15.33,0,0,10.75,755,755,0,Accurate,0,0,Accurate
2024-08-05,SKU_44,WH_2,SUP_7,West,9,746,2,335,0,8.9,15.33,0,0,11.84,746,746,0,Accurate,0,0,Accurate
2024-08-06,SKU_44,WH_2,SUP_7,East,16,730,2,335,0,8.9,15.33,0,0,21.95,730,730,0,Accurate,0,0,Accurate
2024-08-07,SKU_44,WH_2,SUP_7,North,17,713,2,335,0,8.9,15.33,0,0,19.47,713,713,0,Accurate,0,0,Accurate
2024-08-08,SKU_44,WH_2,SUP_7,North,16,697,2,335,0,8.9,15.33,0,0,13.62,697,697,0,Accurate,0,0,Accurate
2024-08-09,SKU_44,WH_2,SUP_7,North,15,682,2,335,0,8.9,15.33,0,0,15.4,682,682,0,Accurate,0,0,Accurate
2024-08-10,SKU_44,WH_2,SUP_7,South,13,669,2,335,0,8.9,15.33,0,0,17.13,669,669,0,Accurate,0,0,Accurate
2024-08-11,SKU_44,WH_2,SUP_7,South,11,658,2,335,0,8.9,15.33,0,0,11.23,658,658,0,Accurate,0,0,Accurate
