Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Inventory_Level,System_Count,Physical_Count,Variance,Defect_Flag,Shrink_Flag,Accuracy_Flag,Severity,Supplier_Lead_Time_Days,Reorder_Point,Units_Sold,Order_Quantity,Unit_Cost,Unit_Price,Demand_Forecast,Promotion_Flag,YearMonth,Week,Quarter
2024-05-29,SKU_37,WH_4,SUP_7,North,346,346,346,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,22.01,0,2024-05,22,2
2024-05-30,SKU_37,WH_4,SUP_7,West,328,328,328,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,22.98,0,2024-05,22,2
2024-05-31,SKU_37,WH_4,SUP_7,West,301,301,301,0,0,0,Accurate,Accurate,13,320,27,0,7.33,10.48,28.72,0,2024-05,22,2
2024-06-01,SKU_37,WH_4,SUP_7,West,526,526,526,0,0,0,Accurate,Accurate,13,320,23,248,7.33,10.48,24.98,0,2024-06,22,2
2024-06-02,SKU_37,WH_4,SUP_7,North,503,503,503,0,0,0,Accurate,Accurate,13,320,23,0,7.33,10.48,25.31,0,2024-06,22,2
2024-06-03,SKU_37,WH_4,SUP_7,North,470,470,470,0,0,0,Accurate,Accurate,13,320,33,0,7.33,10.48,35.81,0,2024-06,23,2
2024-06-04,SKU_37,WH_4,SUP_7,North,440,440,440,0,0,0,Accurate,Accurate,13,320,30,0,7.33,10.48,29.2,0,2024-06,23,2
2024-06-05,SKU_37,WH_4,SUP_7,South,419,419,419,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,25.16,0,2024-06,23,2
2024-06-06,SKU_37,WH_4,SUP_7,South,390,390,395,5,0,0,Inaccurate,Minor,13,320,29,0,7.33,10.48,25.84,1,2024-06,23,2
2024-06-07,SKU_37,WH_4,SUP_7,West,364,364,364,0,0,0,Accurate,Accurate,13,320,26,0,7.33,10.48,28.7,0,2024-06,23,2
2024-06-08,SKU_37,WH_4,SUP_7,South,338,338,338,0,0,0,Accurate,Accurate,13,320,26,0,7.33,10.48,24.86,0,2024-06,23,2
2024-06-09,SKU_37,WH_4,SUP_7,West,319,319,323,4,0,0,Inaccurate,Minor,13,320,19,0,7.33,10.48,22.82,0,2024-06,23,2
2024-06-10,SKU_37,WH_4,SUP_7,South,516,516,516,0,0,0,Accurate,Accurate,13,320,16,213,7.33,10.48,16.7,0,2024-06,24,2
2024-06-11,SKU_37,WH_4,SUP_7,South,498,498,498,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,16.71,0,2024-06,24,2
2024-06-12,SKU_37,WH_4,SUP_7,East,474,474,474,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,28.1,0,2024-06,24,2
2024-06-13,SKU_37,WH_4,SUP_7,South,453,453,470,17,1,0,Inaccurate,Critical,13,320,21,0,7.33,10.48,18.61,0,2024-06,24,2
2024-06-14,SKU_37,WH_4,SUP_7,East,436,436,436,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,16.64,0,2024-06,24,2
2024-06-15,SKU_37,WH_4,SUP_7,East,423,423,423,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,15.33,0,2024-06,24,2
2024-06-16,SKU_37,WH_4,SUP_7,South,401,401,401,0,0,0,Accurate,Accurate,13,320,22,0,7.33,10.48,23.69,0,2024-06,24,2
2024-06-17,SKU_37,WH_4,SUP_7,North,385,385,385,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,19.2,0,2024-06,25,2
2024-06-18,SKU_37,WH_4,SUP_7,South,357,357,357,0,0,0,Accurate,Accurate,13,320,28,0,7.33,10.48,32.54,1,2024-06,25,2
2024-06-19,SKU_37,WH_4,SUP_7,North,341,341,341,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,20.62,0,2024-06,25,2
2024-06-20,SKU_37,WH_4,SUP_7,East,325,325,325,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,19.11,0,2024-06,25,2
2024-06-21,SKU_37,WH_4,SUP_7,West,309,309,309,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,15.72,0,2024-06,25,2
2024-06-22,SKU_37,WH_4,SUP_7,East,524,524,538,14,1,0,Inaccurate,Moderate,13,320,24,239,7.33,10.48,28.17,0,2024-06,25,2
2024-06-23,SKU_37,WH_4,SUP_7,South,507,507,507,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,14.13,0,2024-06,25,2
2024-06-24,SKU_37,WH_4,SUP_7,West,483,483,483,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,23.35,0,2024-06,26,2
2024-06-25,SKU_37,WH_4,SUP_7,West,469,469,469,0,0,0,Accurate,Accurate,13,320,14,0,7.33,10.48,13.25,0,2024-06,26,2
2024-06-26,SKU_37,WH_4,SUP_7,West,443,443,443,0,0,0,Accurate,Accurate,13,320,26,0,7.33,10.48,22.92,0,2024-06,26,2
2024-06-27,SKU_37,WH_4,SUP_7,North,418,418,418,0,0,0,Accurate,Accurate,13,320,25,0,7.33,10.48,25.82,0,2024-06,26,2
2024-06-28,SKU_37,WH_4,SUP_7,West,396,396,396,0,0,0,Accurate,Accurate,13,320,22,0,7.33,10.48,23.45,0,2024-06,26,2
2024-06-29,SKU_37,WH_4,SUP_7,South,376,376,376,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,15.91,0,2024-06,26,2
2024-06-30,SKU_37,WH_4,SUP_7,South,361,361,361,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,11.42,0,2024-06,26,2
2024-07-01,SKU_37,WH_4,SUP_7,South,341,341,341,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,15.65,0,2024-07,27,3
2024-07-02,SKU_37,WH_4,SUP_7,East,321,321,321,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,26.86,0,2024-07,27,3
2024-07-03,SKU_37,WH_4,SUP_7,East,302,302,302,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,18.77,0,2024-07,27,3
2024-07-04,SKU_37,WH_4,SUP_7,East,484,484,484,0,0,0,Accurate,Accurate,13,320,25,207,7.33,10.48,23.18,0,2024-07,27,3
2024-07-05,SKU_37,WH_4,SUP_7,North,465,465,465,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,18.22,0,2024-07,27,3
2024-07-06,SKU_37,WH_4,SUP_7,South,447,447,447,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,16.87,0,2024-07,27,3
2024-07-07,SKU_37,WH_4,SUP_7,North,426,426,426,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,21.8,0,2024-07,27,3
2024-07-08,SKU_37,WH_4,SUP_7,South,405,405,405,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,20.54,0,2024-07,28,3
2024-07-09,SKU_37,WH_4,SUP_7,North,385,385,385,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,20.66,0,2024-07,28,3
2024-07-10,SKU_37,WH_4,SUP_7,North,364,364,364,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,18.83,0,2024-07,28,3
2024-07-11,SKU_37,WH_4,SUP_7,West,351,351,351,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,18.55,0,2024-07,28,3
2024-07-12,SKU_37,WH_4,SUP_7,East,335,335,335,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,13.48,0,2024-07,28,3
2024-07-13,SKU_37,WH_4,SUP_7,South,315,315,332,17,1,0,Inaccurate,Critical,13,320,20,0,7.33,10.48,22.88,0,2024-07,28,3
2024-07-14,SKU_37,WH_4,SUP_7,South,558,558,558,0,0,0,Accurate,Accurate,13,320,16,259,7.33,10.48,24.41,0,2024-07,28,3
2024-07-15,SKU_37,WH_4,SUP_7,South,534,534,534,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,17.12,0,2024-07,29,3
2024-07-16,SKU_37,WH_4,SUP_7,West,510,510,510,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,26.39,0,2024-07,29,3
2024-07-17,SKU_37,WH_4,SUP_7,North,493,493,493,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,14.86,0,2024-07,29,3
2024-07-18,SKU_37,WH_4,SUP_7,East,477,477,477,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,13.45,1,2024-07,29,3
2024-07-19,SKU_37,WH_4,SUP_7,South,444,444,444,0,0,0,Accurate,Accurate,13,320,33,0,7.33,10.48,34.67,0,2024-07,29,3
2024-07-20,SKU_37,WH_4,SUP_7,West,427,427,427,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,19.26,0,2024-07,29,3
2024-07-21,SKU_37,WH_4,SUP_7,North,404,404,404,0,0,0,Accurate,Accurate,13,320,23,0,7.33,10.48,20.98,0,2024-07,29,3
2024-07-22,SKU_37,WH_4,SUP_7,South,394,394,394,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,10.95,0,2024-07,30,3
2024-07-23,SKU_37,WH_4,SUP_7,East,375,375,375,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,17.63,0,2024-07,30,3
2024-07-24,SKU_37,WH_4,SUP_7,South,365,365,365,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,7.93,0,2024-07,30,3
2024-07-25,SKU_37,WH_4,SUP_7,East,335,335,335,0,0,0,Accurate,Accurate,13,320,30,0,7.33,10.48,27.8,0,2024-07,30,3
2024-07-26,SKU_37,WH_4,SUP_7,South,321,321,321,0,0,0,Accurate,Accurate,13,320,14,0,7.33,10.48,14.05,0,2024-07,30,3
2024-07-27,SKU_37,WH_4,SUP_7,West,294,294,294,0,0,0,Accurate,Accurate,13,320,27,0,7.33,10.48,31.34,0,2024-07,30,3
2024-07-28,SKU_37,WH_4,SUP_7,West,737,737,737,0,0,0,Accurate,Accurate,13,320,19,462,7.33,10.48,19.27,0,2024-07,30,3
2024-07-29,SKU_37,WH_4,SUP_7,East,727,727,727,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,6.55,0,2024-07,31,3
2024-07-30,SKU_37,WH_4,SUP_7,East,714,714,714,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,12.76,0,2024-07,31,3
2024-07-31,SKU_37,WH_4,SUP_7,North,696,696,696,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,18.98,0,2024-07,31,3
2024-08-01,SKU_37,WH_4,SUP_7,North,683,683,683,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,11.9,0,2024-08,31,3
2024-08-02,SKU_37,WH_4,SUP_7,West,680,680,680,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,3.09,0,2024-08,31,3
2024-08-03,SKU_37,WH_4,SUP_7,East,656,656,656,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,25.91,1,2024-08,31,3
2024-08-04,SKU_37,WH_4,SUP_7,North,636,636,636,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,20.76,0,2024-08,31,3
2024-08-05,SKU_37,WH_4,SUP_7,South,625,625,625,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,13.46,0,2024-08,32,3
2024-08-06,SKU_37,WH_4,SUP_7,South,609,609,609,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,16.81,0,2024-08,32,3
2024-08-07,SKU_37,WH_4,SUP_7,South,599,599,599,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,8.55,0,2024-08,32,3
2024-08-08,SKU_37,WH_4,SUP_7,North,590,590,590,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,4.59,0,2024-08,32,3
2024-08-09,SKU_37,WH_4,SUP_7,North,572,572,572,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,17.13,0,2024-08,32,3
2024-08-10,SKU_37,WH_4,SUP_7,West,566,566,566,0,0,0,Accurate,Accurate,13,320,6,0,7.33,10.48,2.5,0,2024-08,32,3
2024-08-11,SKU_37,WH_4,SUP_7,North,551,551,551,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,20.79,0,2024-08,32,3
2024-08-12,SKU_37,WH_4,SUP_7,West,548,548,548,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,0.0,0,2024-08,33,3
2024-08-13,SKU_37,WH_4,SUP_7,South,527,527,527,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,15.35,0,2024-08,33,3
2024-08-14,SKU_37,WH_4,SUP_7,West,518,518,518,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,10.58,0,2024-08,33,3
2024-08-15,SKU_37,WH_4,SUP_7,West,499,499,499,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,19.17,0,2024-08,33,3
2024-08-16,SKU_37,WH_4,SUP_7,East,486,486,486,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,14.81,0,2024-08,33,3
2024-08-17,SKU_37,WH_4,SUP_7,North,470,470,470,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,21.66,1,2024-08,33,3
2024-08-18,SKU_37,WH_4,SUP_7,West,452,452,452,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,17.14,0,2024-08,33,3
2024-08-19,SKU_37,WH_4,SUP_7,East,433,433,433,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,19.3,0,2024-08,34,3
2024-08-20,SKU_37,WH_4,SUP_7,North,413,413,413,0,0,0,Accurate,Accurate,13,320,20,0,7.33,10.48,16.13,0,2024-08,34,3
2024-08-21,SKU_37,WH_4,SUP_7,North,392,392,392,0,0,0,Accurate,Accurate,13,320,21,0,7.33,10.48,26.04,0,2024-08,34,3
2024-08-22,SKU_37,WH_4,SUP_7,East,369,369,369,0,0,0,Accurate,Accurate,13,320,23,0,7.33,10.48,23.47,1,2024-08,34,3
2024-08-23,SKU_37,WH_4,SUP_7,South,359,359,359,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,8.24,0,2024-08,34,3
2024-08-24,SKU_37,WH_4,SUP_7,South,344,344,344,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,11.9,0,2024-08,34,3
2024-08-25,SKU_37,WH_4,SUP_7,South,327,327,327,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,15.29,0,2024-08,34,3
2024-08-26,SKU_37,WH_4,SUP_7,East,308,308,308,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,18.63,0,2024-08,35,3
2024-08-27,SKU_37,WH_4,SUP_7,West,754,754,754,0,0,0,Accurate,Accurate,13,320,2,448,7.33,10.48,1.91,0,2024-08,35,3
2024-08-28,SKU_37,WH_4,SUP_7,West,744,744,744,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,9.57,0,2024-08,35,3
2024-08-29,SKU_37,WH_4,SUP_7,West,735,735,735,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,9.02,0,2024-08,35,3
2024-08-30,SKU_37,WH_4,SUP_7,West,711,711,711,0,0,0,Accurate,Accurate,13,320,24,0,7.33,10.48,23.38,1,2024-08,35,3
2024-08-31,SKU_37,WH_4,SUP_7,East,706,706,706,0,0,0,Accurate,Accurate,13,320,5,0,7.33,10.48,3.55,0,2024-08,35,3
2024-09-01,SKU_37,WH_4,SUP_7,North,694,694,694,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,10.21,0,2024-09,35,3
2024-09-02,SKU_37,WH_4,SUP_7,East,683,683,683,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,10.29,0,2024-09,36,3
2024-09-03,SKU_37,WH_4,SUP_7,North,672,672,672,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,8.15,0,2024-09,36,3
2024-09-04,SKU_37,WH_4,SUP_7,West,657,657,643,-14,1,1,Inaccurate,Moderate,13,320,15,0,7.33,10.48,15.56,0,2024-09,36,3
2024-09-05,SKU_37,WH_4,SUP_7,West,656,656,673,17,1,0,Inaccurate,Critical,13,320,1,0,7.33,10.48,0.0,0,2024-09,36,3
2024-09-06,SKU_37,WH_4,SUP_7,South,650,650,650,0,0,0,Accurate,Accurate,13,320,6,0,7.33,10.48,7.83,1,2024-09,36,3
2024-09-07,SKU_37,WH_4,SUP_7,North,643,643,643,0,0,0,Accurate,Accurate,13,320,7,0,7.33,10.48,5.95,0,2024-09,36,3
2024-09-08,SKU_37,WH_4,SUP_7,South,638,638,638,0,0,0,Accurate,Accurate,13,320,5,0,7.33,10.48,4.44,0,2024-09,36,3
2024-09-09,SKU_37,WH_4,SUP_7,South,624,624,624,0,0,0,Accurate,Accurate,13,320,14,0,7.33,10.48,14.18,0,2024-09,37,3
2024-09-10,SKU_37,WH_4,SUP_7,South,608,608,608,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,14.32,1,2024-09,37,3
2024-09-11,SKU_37,WH_4,SUP_7,East,597,597,597,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,14.68,0,2024-09,37,3
2024-09-12,SKU_37,WH_4,SUP_7,North,585,585,585,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,16.14,0,2024-09,37,3
2024-09-13,SKU_37,WH_4,SUP_7,East,572,572,572,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,9.33,1,2024-09,37,3
2024-09-14,SKU_37,WH_4,SUP_7,South,571,571,571,0,0,0,Accurate,Accurate,13,320,1,0,7.33,10.48,1.55,0,2024-09,37,3
2024-09-15,SKU_37,WH_4,SUP_7,East,563,563,563,0,0,0,Accurate,Accurate,13,320,8,0,7.33,10.48,8.18,0,2024-09,37,3
2024-09-16,SKU_37,WH_4,SUP_7,South,552,552,552,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,12.5,0,2024-09,38,3
2024-09-17,SKU_37,WH_4,SUP_7,East,543,543,543,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,8.4,0,2024-09,38,3
2024-09-18,SKU_37,WH_4,SUP_7,East,540,540,540,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,3.48,0,2024-09,38,3
2024-09-19,SKU_37,WH_4,SUP_7,North,536,536,536,0,0,0,Accurate,Accurate,13,320,4,0,7.33,10.48,2.24,0,2024-09,38,3
2024-09-20,SKU_37,WH_4,SUP_7,East,524,524,524,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,14.65,0,2024-09,38,3
2024-09-21,SKU_37,WH_4,SUP_7,West,524,524,524,0,0,0,Accurate,Accurate,13,320,0,0,7.33,10.48,4.4,0,2024-09,38,3
2024-09-22,SKU_37,WH_4,SUP_7,South,513,513,513,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,8.63,1,2024-09,38,3
2024-09-23,SKU_37,WH_4,SUP_7,West,496,496,496,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,21.33,0,2024-09,39,3
2024-09-24,SKU_37,WH_4,SUP_7,South,486,486,470,-16,1,1,Inaccurate,Critical,13,320,10,0,7.33,10.48,7.0,0,2024-09,39,3
2024-09-25,SKU_37,WH_4,SUP_7,North,467,467,467,0,0,0,Accurate,Accurate,13,320,19,0,7.33,10.48,16.93,0,2024-09,39,3
2024-09-26,SKU_37,WH_4,SUP_7,East,457,457,457,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,5.65,0,2024-09,39,3
2024-09-27,SKU_37,WH_4,SUP_7,North,445,445,445,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,7.62,0,2024-09,39,3
2024-09-28,SKU_37,WH_4,SUP_7,East,429,429,429,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,17.92,0,2024-09,39,3
2024-09-29,SKU_37,WH_4,SUP_7,West,424,424,424,0,0,0,Accurate,Accurate,13,320,5,0,7.33,10.48,5.51,0,2024-09,39,3
2024-09-30,SKU_37,WH_4,SUP_7,West,411,411,411,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,10.94,0,2024-09,40,3
2024-10-01,SKU_37,WH_4,SUP_7,West,393,393,393,0,0,0,Accurate,Accurate,13,320,18,0,7.33,10.48,18.07,0,2024-10,40,4
2024-10-02,SKU_37,WH_4,SUP_7,North,387,387,387,0,0,0,Accurate,Accurate,13,320,6,0,7.33,10.48,4.02,0,2024-10,40,4
2024-10-03,SKU_37,WH_4,SUP_7,South,376,376,376,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,11.96,0,2024-10,40,4
2024-10-04,SKU_37,WH_4,SUP_7,South,376,376,376,0,0,0,Accurate,Accurate,13,320,0,0,7.33,10.48,8.43,0,2024-10,40,4
2024-10-05,SKU_37,WH_4,SUP_7,North,360,360,360,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,10.89,0,2024-10,40,4
2024-10-06,SKU_37,WH_4,SUP_7,East,357,357,357,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,1.21,1,2024-10,40,4
2024-10-07,SKU_37,WH_4,SUP_7,East,342,342,342,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,18.64,0,2024-10,41,4
2024-10-08,SKU_37,WH_4,SUP_7,South,328,328,328,0,0,0,Accurate,Accurate,13,320,14,0,7.33,10.48,15.68,0,2024-10,41,4
2024-10-09,SKU_37,WH_4,SUP_7,West,325,325,325,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,2.21,0,2024-10,41,4
2024-10-10,SKU_37,WH_4,SUP_7,West,311,311,326,15,1,0,Inaccurate,Moderate,13,320,14,0,7.33,10.48,13.7,0,2024-10,41,4
2024-10-11,SKU_37,WH_4,SUP_7,North,624,624,624,0,0,0,Accurate,Accurate,13,320,8,321,7.33,10.48,8.18,0,2024-10,41,4
2024-10-12,SKU_37,WH_4,SUP_7,North,621,621,621,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,5.21,0,2024-10,41,4
2024-10-13,SKU_37,WH_4,SUP_7,South,609,609,609,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,14.12,0,2024-10,41,4
2024-10-14,SKU_37,WH_4,SUP_7,East,601,601,620,19,1,0,Inaccurate,Critical,13,320,8,0,7.33,10.48,6.55,0,2024-10,42,4
2024-10-15,SKU_37,WH_4,SUP_7,East,588,588,588,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,15.27,0,2024-10,42,4
2024-10-16,SKU_37,WH_4,SUP_7,West,579,579,579,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,13.15,0,2024-10,42,4
2024-10-17,SKU_37,WH_4,SUP_7,South,566,566,566,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,16.7,1,2024-10,42,4
2024-10-18,SKU_37,WH_4,SUP_7,West,557,557,557,0,0,0,Accurate,Accurate,13,320,9,0,7.33,10.48,9.04,0,2024-10,42,4
2024-10-19,SKU_37,WH_4,SUP_7,North,552,552,552,0,0,0,Accurate,Accurate,13,320,5,0,7.33,10.48,7.85,0,2024-10,42,4
2024-10-20,SKU_37,WH_4,SUP_7,South,541,541,541,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,9.64,1,2024-10,42,4
2024-10-21,SKU_37,WH_4,SUP_7,East,537,537,537,0,0,0,Accurate,Accurate,13,320,4,0,7.33,10.48,1.97,0,2024-10,43,4
2024-10-22,SKU_37,WH_4,SUP_7,North,527,527,527,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,12.82,0,2024-10,43,4
2024-10-23,SKU_37,WH_4,SUP_7,North,519,519,519,0,0,0,Accurate,Accurate,13,320,8,0,7.33,10.48,8.81,0,2024-10,43,4
2024-10-24,SKU_37,WH_4,SUP_7,West,519,519,519,0,0,0,Accurate,Accurate,13,320,0,0,7.33,10.48,1.32,1,2024-10,43,4
2024-10-25,SKU_37,WH_4,SUP_7,East,517,517,517,0,0,0,Accurate,Accurate,13,320,2,0,7.33,10.48,0.0,0,2024-10,43,4
2024-10-26,SKU_37,WH_4,SUP_7,North,502,502,502,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,16.12,1,2024-10,43,4
2024-10-27,SKU_37,WH_4,SUP_7,North,501,501,501,0,0,0,Accurate,Accurate,13,320,1,0,7.33,10.48,2.44,1,2024-10,43,4
2024-10-28,SKU_37,WH_4,SUP_7,West,491,491,491,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,11.5,0,2024-10,44,4
2024-10-29,SKU_37,WH_4,SUP_7,East,481,481,481,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,10.21,0,2024-10,44,4
2024-10-30,SKU_37,WH_4,SUP_7,East,474,474,474,0,0,0,Accurate,Accurate,13,320,7,0,7.33,10.48,9.99,0,2024-10,44,4
2024-10-31,SKU_37,WH_4,SUP_7,South,463,463,463,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,12.62,0,2024-10,44,4
2024-11-01,SKU_37,WH_4,SUP_7,West,461,461,461,0,0,0,Accurate,Accurate,13,320,2,0,7.33,10.48,1.8,0,2024-11,44,4
2024-11-02,SKU_37,WH_4,SUP_7,West,455,455,455,0,0,0,Accurate,Accurate,13,320,6,0,7.33,10.48,4.24,0,2024-11,44,4
2024-11-03,SKU_37,WH_4,SUP_7,North,439,439,439,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,18.03,1,2024-11,44,4
2024-11-04,SKU_37,WH_4,SUP_7,South,425,425,425,0,0,0,Accurate,Accurate,13,320,14,0,7.33,10.48,12.57,0,2024-11,45,4
2024-11-05,SKU_37,WH_4,SUP_7,South,422,422,422,0,0,0,Accurate,Accurate,13,320,3,0,7.33,10.48,2.83,0,2024-11,45,4
2024-11-06,SKU_37,WH_4,SUP_7,North,409,409,409,0,0,0,Accurate,Accurate,13,320,13,0,7.33,10.48,12.64,0,2024-11,45,4
2024-11-07,SKU_37,WH_4,SUP_7,East,402,402,412,10,1,0,Inaccurate,Moderate,13,320,7,0,7.33,10.48,10.77,0,2024-11,45,4
2024-11-08,SKU_37,WH_4,SUP_7,East,385,385,385,0,0,0,Accurate,Accurate,13,320,17,0,7.33,10.48,20.51,0,2024-11,45,4
2024-11-09,SKU_37,WH_4,SUP_7,West,369,369,369,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,14.0,0,2024-11,45,4
2024-11-10,SKU_37,WH_4,SUP_7,West,354,354,354,0,0,0,Accurate,Accurate,13,320,15,0,7.33,10.48,20.02,0,2024-11,45,4
2024-11-11,SKU_37,WH_4,SUP_7,West,342,342,342,0,0,0,Accurate,Accurate,13,320,12,0,7.33,10.48,8.77,0,2024-11,46,4
2024-11-12,SKU_37,WH_4,SUP_7,North,326,326,326,0,0,0,Accurate,Accurate,13,320,16,0,7.33,10.48,15.62,0,2024-11,46,4
2024-11-13,SKU_37,WH_4,SUP_7,East,316,316,316,0,0,0,Accurate,Accurate,13,320,10,0,7.33,10.48,8.96,0,2024-11,46,4
2024-11-14,SKU_37,WH_4,SUP_7,West,766,766,766,0,0,0,Accurate,Accurate,13,320,18,468,7.33,10.48,20.03,0,2024-11,46,4
2024-11-15,SKU_37,WH_4,SUP_7,West,761,761,761,0,0,0,Accurate,Accurate,13,320,5,0,7.33,10.48,6.19,0,2024-11,46,4
2024-11-16,SKU_37,WH_4,SUP_7,South,750,750,750,0,0,0,Accurate,Accurate,13,320,11,0,7.33,10.48,8.41,0,2024-11,46,4
2024-11-17,SKU_37,WH_4,SUP_7,East,725,725,725,0,0,0,Accurate,Accurate,13,320,25,0,7.33,10.48,27.44,0,2024-11,46,4
2024-11-18,SKU_37,WH_4,SUP_7,West,717,717,717,0,0,0,Accurate,Accurate,13,320,8,0,7.33,10.48,5.21,0,2024-11,47,4
